,text,location
809,"south carolina's #demdebate was raucous and passionate, but did it change the race for the democrats? @theshrillest and @gdebenedetti discuss",New York
810,"the south carolina #demdebate was raucous and passionate, but did any candidate distinguish themselves? @theshrillest and @gdebenedetti discuss https://nym.ag/2wiuqqr",New York
811,“@ewarren built a case for being a general-election candidate against trump last week by taking the bark off  bloomberg  bloomberg. and she followed it up with a studied and detailed performance on tuesday.” #demdebate #lfg #bloodandteeth #warren2020,New York
812,"bloomberg tried to drop a joke in the #demdebate but it was too inside baseball. you would have to know who the #nakedcowboy is- a character playing to tourists in times square. yuck yuck yuck. no questions on immigration? nothing on trump weaponizing doj, state, intelligence.",New York
813,".@    bernie ie ie ie ie    bernie ie ie ie  isn’t the flashiest debater, but he withstood his opponents’ best efforts to halt his momentum by staying true to the progressive vision that drives a movement &amp;, contrary to the media narrative, happens to be popular. #notmeus #demdebate",New York
814,opted to go out tonight; just logged into twitter and the general assessment of the #demdebate could best be described as: ,New York
815,this is why he's taking on the democratic establishment.     bernie ie ie ie ie's actually very clear that he condemns dictatorships. the last thing he wants to be doing is talking about fidel castro. corporate media wants to. this is like the reverend wright tapes. praises him? such #demdebate ,New York
816,a @sen    bernie ie ie ie  lo acusan de ser pro castro. recién en el #demdebate él se quejaba d q cuando @barackobama decia lo mismo -que en cuba hay buena educación y programas de salud- nadie le recriminaba nada. miren dónde decía eso barack. en nuestra @usinadelarte #argentina,New York
817,#demdebate #getitdone # bloomberg 2020,New York
818,@kate_chastain for president! #demdebate,New York
819,"so according to reporting, it turns out #demdebate wasn't stacked with paid bloomberg supporters; ticket prices were just prohibitive for anyone outside of his core voter demographic.",New York
820,#demdebate spin room ,New York
821,"sc #demdebate: 1. cbs likes biden 2. bloomberg admits he bought his way into the fray 3. tickets cost more than a non immigration  visa 4. warren said ""race"" too many times in one sentence 5. not pandering with mlk or scripture,     bernie ie ie ie ie closed with mandela 6. nobody likes pete",New York
822,"that was a truly dispiriting #demdebate with no victors, least of all the american voters. with so much infighting, division, shouting and petty grumbling, these candidates squander opportunity after opportunity. only the incumbent gains from this... while the rest of us lose.",New York
823,"moderator:     bernie ie ie ie ie, do you sympathize with castro’s authoritarianism?     bernie ie ie ie ie: i condemn any type of authoritarianism of any kind from any country. but cuba’s education program was good for it’s people. moderator: so you sympathize with castro? the bias is crazy #demdebate",New York
824,".@petebuttigieg deleted that tweet. cuz he knows he fkd up, but he let his white conservative truth slip out. but we got receipts tho so too late! #mayopete #demdebate #demdebate2020",New York
825,#demdebate https://reut.rs/3a13n1w check it out!,New York
826,    bernie ie ie ie ie did not have a good night #demdebate,New York
827,"if there is anyone out there saying hands down ""xyz candidate won"" unfollow, block, report, then report to the patriot act. this #demdebate was the worst moderators were the worst candidate strategy crap it was so bad (how bad was it?) it was so bad trump texted the moderators ",New York
828,"“i have been training for this job since i stepped in the pile that was still smoldering on 9/11,” @ bloomberg ? this new yorker has some choice words for you about that. (yes, i started late.) #demdebate",New York
829,trending video: elizabeth warren attacks  bloomberg  bloomberg over his record with women #demdebate http://bit.ly/2sww45m,New York
830,how about “humility comes first” apparently amy has being pretty humble on the debate stage #demdebate #warroom2020,New York
831,#demdebate #kaga2020 ,New York
832,"as a medical professional, i must recommend that the best way to avoid a second myocardial infarction is to stop directing a gallon of your blood to wildly-gesticulating arms. #demdebate #doctorswithoutdegrees",New York
833,y’all could have had @corybooker is all i’m saying #demdebate,New York
834,"what do you expect when the moderators ask questions to pit candidates against each other like a contest for prom king/queen? 7 candidates, 2 hours, and 15 issues doesn't work to debate solutions to problems. media wants headlines, not solutions. #demdebate #pick3issues #evolve",New York
835,    bernie ie ie ie ie's on cnn #demdebate,New York
836,".@    bernie ie ie ie ie    bernie ie ie ie  won the #demdebate. as usual, he spoke with an authenticity &amp; moral purpose that bridges ideological divides. he’s a master of setting the terms of the debate, commanding the conversation just by being on stage. #    bernie ie ie ie ie2020 #    bernie ie ie ie ie    bernie ie ie ie ",New York
837,#demdebate @tomsteyer can you please stop moving head so much while you make points...i’m getting motion sickness,New York
838,tonight’s #demdebate ended how it started; with     bernie ie ie ie ie as the front runner. ,New York
839,biden seems to be no longer playing the expectations game with south carolina. i'm pretty sure that means he's planning to drop out if he doesn't win there. #demdebate,New York
840,"chris matthews is interviewing all the candidates going back every time attacking     bernie ie ie ie ie, that guy is really afraid of free  climate care and education. #demdebate2020 #msnbc #demdebate",New York
841,seriously @hardballchris -are you going to ask each candidate to talk about how you believe @    bernie ie ie ie ie    bernie ie ie ie  is gonna rip apart the party? it’s the new version of “her emails”. stop it. #demdebate #warren2020,New York
842,my question is why no one is attacking mayor @rudygiuliani for his role in stop &amp; frisk. because it was originally implemented under his term and he allowed the #nypd to do way worst to black and brown people in new york city. than @ bloomberg  #demdebate,New York
843,me after i get caught spreading gossip. #demdebate ,New York
844,"have any of the candidates, including #    bernie ie ie ie ie, said if they will accept $100 or more from #bloomberg to a super pac that supports them if they become the nominee? i thought     bernie ie ie ie  didn’t give a clear response to that and not sure #warren or the rest have been asked. #demdebate ",New York
